num_nodes,num_edges,ratio_n_m,ratio_m_n,density,min_degree,max_degree,mean_degree,median_degree,q0.25_degree,q0.75_degree,variation_coefficient_degree,entropy_degree,best_alg
1501,4483,0.334820432745929,2.9866755496335777,0.0039822340661781,3,12,5.973351099267156,6.0,5.0,7.0,0.235684098791113,2.508306600444971,astar_alg
4899,1372006,0.0035706840932182,280.0583792610737,0.114356218563117,477,652,560.1167585221474,560.0,545.0,575.0,0.0394783031703309,6.488656980006757,astar_alg
870,1681,0.5175490779298036,1.932183908045977,0.0044469134822692,2,4,3.864367816091954,4.0,4.0,4.0,0.0920129984579907,0.5890039571742016,dfs_alg
3744,7364,0.5084193373166758,1.9668803418803416,0.0010509646496822,2,4,3.933760683760684,4.0,4.0,4.0,0.0643047068232706,0.3555033503352839,dfs_alg
4579,13714,0.3338923727577658,2.994977069229089,0.0013084216117208,3,15,5.989954138458178,6.0,5.0,7.0,0.2355237365541012,2.4977240514328205,astar_alg
3863,3862,1.0002589331952356,0.999741133833808,0.0005177323323841,1,2,1.999482267667616,2.0,2.0,2.0,0.0113768657554713,0.0063980468411692,astar_alg
3872,1130089,0.0034262788152083,291.8618285123967,0.1507940214478929,506,671,583.7236570247934,583.0,569.0,599.0,0.0378464723590603,6.482323245928157,dfs_alg
4390,236908,0.0185303999864926,53.96537585421412,0.0245911942830777,75,147,107.93075170842825,108.0,101.0,115.0,0.0931939747732974,5.362649046380784,bfs_alg
122,181,0.6740331491712708,1.4836065573770492,0.0245224224359842,2,3,2.9672131147540983,3.0,3.0,3.0,0.0600153618298354,0.208180945557171,dfs_alg
3728,720428,0.0051747017050975,193.2478540772532,0.1037015583993846,327,457,386.4957081545064,387.0,374.0,398.25,0.0470315043753664,6.206741712523334,astar_alg
4892,14653,0.3338565481471371,2.9952984464431727,0.0012248204647079,3,14,5.990596892886345,6.0,5.0,7.0,0.2324194920796314,2.4875509294036187,dfs_alg
3823,976195,0.0039162257540757,255.34789432382945,0.133620038892637,440,596,510.6957886476589,510.0,496.0,525.0,0.0410409795382249,6.406223862163948,bfs_alg
1089,3249,0.335180055401662,2.9834710743801653,0.0054843218279047,3,12,5.966942148760331,6.0,5.0,7.0,0.2348660952253994,2.4926018720516825,astar_alg
1508,2935,0.5137989778534924,1.946286472148541,0.0025829946544771,2,4,3.892572944297082,4.0,4.0,4.0,0.0817213075718091,0.5017966341018368,astar_alg
2505,147873,0.0169402122091253,59.031137724550895,0.0471494710259991,87,153,118.0622754491018,118.0,111.0,125.0,0.0891291262906294,5.422070834264469,astar_alg
3277,13108,0.25,4.0,0.0024420024420024,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
1849,5547,0.3333333333333333,3.0,0.0032467532467532,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
3648,949671,0.00384133031334,260.3264802631579,0.1427619853376243,448,597,520.6529605263158,521.0,506.0,534.0,0.0400053059517713,6.39762454087457,astar_alg
4293,12858,0.3338777414839011,2.9951083158630327,0.0013956702310638,3,15,5.990216631726065,6.0,5.0,7.0,0.2337881399758841,2.4861589752312923,astar_alg
2044,3987,0.5126661650363682,1.950587084148728,0.0019095321430726,2,4,3.901174168297456,4.0,4.0,4.0,0.0781598118561017,0.4728017932280314,dfs_alg
1649,266249,0.0061934504918328,161.46088538508187,0.1959476764382061,278,384,322.92177077016373,323.0,312.0,333.0,0.0488812014585754,5.982441790373769,dfs_alg
4628,13861,0.3338864439795108,2.9950302506482283,0.0012945883944881,3,15,5.9900605012964565,6.0,5.0,7.0,0.2347573903727984,2.4945812779804823,dfs_alg
2923,5730,0.5101221640488656,1.960314745124872,0.0013417623169916,2,4,3.920629490249744,4.0,4.0,4.0,0.0702264944354851,0.405038780114521,astar_alg
4286,6427,0.6668741247860588,1.4995333644423705,0.0006998988865541,2,3,2.999066728884741,3.0,3.0,3.0,0.0101815765669723,0.0107395592657329,dfs_alg
1375,2750,0.5,2.0,0.0029112081513828,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,bfs_alg
4853,19412,0.25,4.0,0.0016488046166529,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
2750,5500,0.5,2.0,0.0014550745725718,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
4317,7192,0.6002502780867631,1.665971739634005,0.0007719980257803,2,4,3.33194347926801,3.0,3.0,4.0,0.1419214780462302,0.9279625412134548,astar_alg
4664,1271141,0.0036691444930184,272.5430960548885,0.1168960309049489,461,627,545.086192109777,545.0,531.0,559.0,0.0398322571456636,6.462270925844015,bfs_alg
1103,3309,0.3333333333333333,3.0,0.0054446460980036,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
3878,7465,0.5194909578030811,1.92496132026818,0.0009930158990292,2,4,3.849922640536359,4.0,4.0,4.0,0.0935145284116524,0.6163310757160414,astar_alg
4878,9467,0.5152635470582022,1.940754407544076,0.0007958804213836,2,4,3.881508815088151,4.0,4.0,4.0,0.0839148412716959,0.5296836511185682,dfs_alg
3637,925613,0.0039292879421529,254.499037668408,0.1399884695645809,436,589,508.998075336816,509.0,495.0,523.0,0.0413944252847714,6.4155669891371065,astar_alg
674,42451,0.0158771289251136,62.98367952522255,0.1871728960630685,81,155,125.9673590504451,126.0,119.0,133.0,0.0797624106221362,5.300325154657758,astar_alg
3437,13748,0.25,4.0,0.0023282887077997,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3406,10197,0.3340198097479651,2.9938344098649443,0.0017584930454419,3,14,5.987668819729889,6.0,5.0,7.0,0.233353230289369,2.4828323899757514,dfs_alg
1807,3462,0.5219526285384171,1.9158826784726064,0.0021216862441557,2,4,3.831765356945213,4.0,4.0,4.0,0.0991569109818885,0.6654815133139135,astar_alg
1645,4915,0.3346897253306205,2.987841945288754,0.0036348442156797,3,12,5.975683890577508,6.0,5.0,7.0,0.2325626194697612,2.4872988773709803,astar_alg
2653,7940,0.3341309823677582,2.9928382962683755,0.0022570424557076,3,12,5.985676592536751,6.0,5.0,7.0,0.2306206978172129,2.476914286352119,astar_alg
1601,4803,0.3333333333333333,3.0,0.00375,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
4570,1873302,0.0024395425830965,409.9129102844639,0.179432221617187,730,920,819.8258205689278,819.0,803.0,837.0,0.0309907020861768,6.679728107774682,astar_alg
857,856,1.0011682242990654,0.998833138856476,0.0023337222870478,1,2,1.997666277712952,2.0,2.0,2.0,0.0241542910375412,0.0237670051321761,astar_alg
3163,3162,1.0003162555344718,0.99968384445147,0.0006323110970597,1,2,1.99936768890294,2.0,2.0,2.0,0.0125728977747528,0.0076315628638622,astar_alg
794,27585,0.0287837592894689,34.741813602015114,0.0876212196772134,45,93,69.48362720403023,70.0,64.0,75.0,0.1199099229122426,5.057775893394606,dfs_alg
4781,1149740,0.0041583314488493,240.48107090566828,0.1006196949396101,409,562,480.96214181133655,481.0,467.0,495.0,0.0425651027731426,6.375660914171839,dfs_alg
3337,6556,0.5089993898718731,1.9646388972130653,0.0011778410654754,2,4,3.929277794426132,4.0,4.0,4.0,0.0664229275469563,0.3728792059352664,astar_alg
1809,5409,0.3344425956738768,2.990049751243781,0.0033075771584555,3,12,5.980099502487562,6.0,5.0,7.0,0.2322418272540944,2.4810158661085726,bfs_alg
1588,61998,0.0256137294751443,39.041561712846345,0.0492017160842424,51,114,78.08312342569269,78.0,72.0,84.0,0.1118191442723764,5.142724110929152,dfs_alg
3156,505469,0.0062437063400525,160.16128010139417,0.1015285452306777,265,384,320.32256020278834,320.0,309.0,332.0,0.0526624325725764,6.09811314241849,astar_alg
5043,1645381,0.0030649436209607,326.2702756295856,0.1294209740696491,567,736,652.5405512591711,652.0,637.0,668.0,0.0360040068725172,6.57179462539878,bfs_alg
4081,12222,0.333906071019473,2.994854202401372,0.0014680657854908,3,14,5.9897084048027445,6.0,5.0,7.0,0.2346792232153362,2.498576834836476,dfs_alg
689,2067,0.3333333333333333,3.0,0.0087209302325581,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
1627,1626,1.0006150061500616,0.9993853718500308,0.0012292562999385,1,2,1.9987707437000608,2.0,2.0,2.0,0.0175303724646238,0.0136567996214115,astar_alg
3473,461738,0.0075215815029302,132.9507630290815,0.0765845409153695,213,319,265.901526058163,266.0,255.0,276.0,0.0580000614445988,5.965711233387079,dfs_alg
639,15290,0.0417920209287115,23.92801251956181,0.07500944363499,30,69,47.85602503912363,48.0,44.0,52.0,0.1353023746256244,4.686535061206119,bfs_alg
3341,10023,0.3333333333333333,3.0,0.0017964071856287,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
3410,234152,0.014563189722915,68.66627565982405,0.0402852893281455,103,180,137.3325513196481,137.0,129.0,145.0,0.0832456074984433,5.546781968875653,bfs_alg
1546,4618,0.3347769597228237,2.987063389391979,0.003866748724132,3,12,5.974126778783958,6.0,5.0,7.0,0.2348385035075978,2.498634717003267,astar_alg
455,862,0.5278422273781903,1.8945054945054944,0.0083458391828435,2,4,3.789010989010989,4.0,4.0,4.0,0.113226484339272,0.7784727893002571,astar_alg
2818,232642,0.0121130320406461,82.55571327182399,0.0586125049853205,125,212,165.11142654364798,165.0,157.0,173.0,0.0755862141355542,5.662469950429146,astar_alg
2275,6807,0.3342147789040693,2.992087912087912,0.0026315636869726,3,13,5.984175824175824,6.0,5.0,7.0,0.2331206912200015,2.477667774215921,astar_alg
3480,361377,0.0096298325571356,103.84396551724136,0.0596975944335966,162,254,207.6879310344828,208.0,198.0,217.0,0.0664766121741021,5.81447465673621,dfs_alg
1399,1398,1.0007153075822603,0.9992852037169406,0.0014295925661186,1,2,1.9985704074338813,2.0,2.0,2.0,0.0189049717974284,0.015570898589328,astar_alg
115,880,0.1306818181818181,7.6521739130434785,0.1342486651411136,8,26,15.304347826086955,15.0,13.0,17.0,0.241453875871881,3.759296524330748,dfs_alg
1108,3324,0.3333333333333333,3.0,0.005420054200542,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
2821,8444,0.3340833728090952,2.993264799716413,0.0021228828366783,3,12,5.986529599432825,6.0,5.0,7.0,0.2318262893541162,2.482095337907431,astar_alg
3642,7284,0.5,2.0,0.0010985992859104,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,dfs_alg
3703,7222,0.5127388535031847,1.950310559006211,0.001053652381959,2,4,3.900621118012422,4.0,4.0,4.0,0.0776182013181779,0.472158775562009,dfs_alg
2863,8570,0.3340723453908985,2.9933636046105483,0.0020917984658354,3,12,5.986727209221097,6.0,5.0,7.0,0.2314212792810165,2.479447604375421,astar_alg
1175,4700,0.25,4.0,0.0068143100511073,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3718,1200642,0.0030966766113462,322.92684238838086,0.1737567083069038,572,728,645.8536847767617,646.0,630.0,662.0,0.035882314719875,6.552968410174506,bfs_alg
4066,7987,0.5090772505321147,1.9643384161337925,0.0009664641653794,2,4,3.928676832267585,4.0,4.0,4.0,0.0664748997462395,0.374658138898755,dfs_alg
4033,12078,0.3339128994866699,2.9947929580957102,0.0014855123800077,3,14,5.9895859161914204,6.0,5.0,7.0,0.235724813546479,2.506374236776671,astar_alg
2138,255747,0.0083598243576659,119.6197380729654,0.1119510885100284,199,287,239.2394761459308,239.0,229.0,249.0,0.059900422607537,5.8539935282328965,astar_alg
3449,10324,0.3340759395583107,2.9933314004059146,0.0017362711139245,3,12,5.986662800811829,6.0,5.0,7.0,0.2256372548438907,2.45790835721796,astar_alg
2216,455061,0.0048696768125591,205.35243682310468,0.1854198075152187,350,477,410.70487364620936,411.0,399.0,422.0,0.0442041423010478,6.188351238477218,bfs_alg
2616,341270,0.0076654848067512,130.45489296636086,0.0997742967237941,212,314,260.9097859327217,261.0,250.0,271.0,0.0573647387896474,5.916525045597594,dfs_alg
1431,37160,0.0385091496232508,25.96785464709993,0.0363186778281117,31,79,51.93570929419986,51.0,47.0,57.0,0.1342650060414724,4.826987199420718,astar_alg
2209,245659,0.0089921395104596,111.20823902218198,0.1007321005635706,174,268,222.416478044364,222.0,213.0,232.0,0.0626912717021239,5.811871287360562,astar_alg
3514,6763,0.5195918970870915,1.924587364826409,0.0010956944860953,2,4,3.849174729652818,4.0,4.0,4.0,0.0937980728554516,0.6187047778342951,astar_alg
3643,442836,0.0082265217823302,121.55805654680208,0.0667534632327304,186,292,243.11611309360416,243.0,233.0,253.0,0.0627789119171695,5.959067486913652,astar_alg
1676,43591,0.0384483035488977,26.008949880668258,0.0310554625440815,28,80,52.01789976133652,52.0,47.0,57.0,0.1399802964693983,4.885279291389919,dfs_alg
4826,9652,0.5,2.0,0.0008290155440414,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
1560,3919,0.3980607297780046,2.512179487179487,0.0032228088353809,0,13,5.024358974358974,5.0,3.0,7.0,0.4543923450515242,3.196184473230741,astar_alg
1653,4939,0.3346831342376999,2.987900786448881,0.0036173133007855,3,12,5.975801572897762,6.0,5.0,7.0,0.2338132104634737,2.4938466446562373,dfs_alg
2374,119623,0.0198456818504802,50.388795282224095,0.0424684326019587,69,135,100.7775905644482,101.0,94.0,107.0,0.0967550279270488,5.309498806214151,astar_alg
3596,7072,0.5084841628959276,1.9666295884315907,0.0010940915651914,2,4,3.9332591768631815,4.0,4.0,4.0,0.0645750762298957,0.357528659733644,dfs_alg
3636,439337,0.0082761069520664,120.82975797579758,0.0664812973732036,178,299,241.65951595159515,242.0,231.0,252.0,0.0628762104242078,5.949349883631626,astar_alg
3589,1056570,0.0033968407204444,294.3911953190304,0.1640976562536401,523,667,588.7823906380607,588.0,574.0,604.0,0.0376684659681761,6.49110124100735,dfs_alg
4695,14062,0.3338785379035699,2.995101171458999,0.0012761402520063,3,15,5.990202342917998,6.0,5.0,7.0,0.2322289207551212,2.4820281475351083,astar_alg
3295,47435,0.0694634763360387,14.396054628224585,0.0087407739090616,14,48,28.79210925644917,29.0,25.0,32.0,0.183340917345448,4.434280735212364,dfs_alg
3675,7226,0.5085801273180183,1.9662585034013604,0.0010703639103981,2,4,3.932517006802721,4.0,4.0,4.0,0.0648842958502085,0.3603350231636448,dfs_alg
1718,5134,0.3346318659914297,2.988358556461001,0.0034809068799778,3,12,5.976717112922002,6.0,5.0,7.0,0.231224250648034,2.4764010521234727,dfs_alg
3554,5329,0.66691686995684,1.4994372537985368,0.00084404010909,2,3,2.998874507597073,3.0,3.0,3.0,0.0111806861398132,0.012647282871139,dfs_alg
3656,583437,0.0062663149577417,159.58342450765863,0.0873233513037803,265,377,319.16684901531727,319.0,308.0,330.0,0.053040700941823,6.104428213074266,astar_alg
2800,8381,0.3340890108578928,2.9932142857142856,0.0021387740519573,3,12,5.986428571428571,6.0,5.0,7.0,0.2319256981782302,2.483996297566577,astar_alg
2894,5788,0.5,2.0,0.0013826477704804,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,dfs_alg
3047,153110,0.0199007249689765,50.24942566458812,0.0329937135026842,69,134,100.49885132917623,100.0,94.0,107.0,0.0961311688516924,5.298018986318706,astar_alg
3066,9198,0.3333333333333333,3.0,0.0019575856443719,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
2867,191627,0.0149613572200159,66.8388559469829,0.0466426070809371,101,173,133.6777118939658,134.0,126.0,141.0,0.083659304631711,5.5164087270187006,astar_alg
3278,411068,0.0079743497426216,125.40207443563148,0.0765346807663298,206,305,250.80414887126287,250.0,240.0,262.0,0.0625839253530199,5.994930803703272,dfs_alg
3255,767980,0.0042383916247818,235.9385560675884,0.1450144782222423,402,543,471.8771121351767,472.0,459.0,485.0,0.0422892254059306,6.331609717986957,astar_alg
3601,14404,0.25,4.0,0.0022222222222222,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
4097,12291,0.3333333333333333,3.0,0.00146484375,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
4504,13489,0.3339016976795907,2.994893428063943,0.0013301769611654,3,15,5.989786856127886,6.0,5.0,7.0,0.234414479918884,2.492636053365595,dfs_alg
5057,2465799,0.0020508565377794,487.6011469250544,0.1928802005241512,871,1076,975.2022938501088,975.0,956.0,994.0,0.0293328360606549,6.85976028849074,bfs_alg
1224,88841,0.0137774225864184,72.58251633986929,0.1186958566473741,111,188,145.16503267973857,145.0,138.0,153.0,0.079391933346015,5.522043174321665,astar_alg
3865,901737,0.0042861721322292,233.3084087968952,0.1207600459611258,394,545,466.6168175937904,466.0,453.0,480.0,0.0433415419754746,6.355222318749626,astar_alg
3964,487966,0.0081235168024001,123.09939455095862,0.0621243474897595,192,296,246.19878910191724,246.0,236.0,257.0,0.0611685807006512,5.940805323454826,astar_alg
3605,493133,0.0073104010479931,136.79140083217754,0.0759108772653593,218,331,273.5828016643551,273.0,263.0,284.0,0.0584560965096831,6.02319904821192,astar_alg
4658,13951,0.333882875779514,2.995062258480034,0.0012862625116942,3,15,5.990124516960068,6.0,5.0,7.0,0.2331780748172133,2.486661326969971,astar_alg
2350,536700,0.004378610024222,228.38297872340425,0.1944512377381049,389,533,456.7659574468085,457.0,444.0,469.0,0.0411687764149155,6.225101667193621,dfs_alg
4914,9687,0.5072777949829669,1.971306471306472,0.0008024858421764,2,4,3.942612942612943,4.0,4.0,4.0,0.059872634121249,0.3198349628755577,astar_alg
2816,8448,0.3333333333333333,3.0,0.0021314387211367,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,bfs_alg
1806,5400,0.3344444444444444,2.990033222591362,0.0033130562023172,3,12,5.980066445182724,6.0,5.0,7.0,0.2320358546864736,2.479467955923053,astar_alg
4013,12018,0.3339157929772008,2.994767007226514,0.0014929047892455,3,14,5.989534014453028,6.0,5.0,7.0,0.2349279299789848,2.5017905374735028,dfs_alg
3397,6672,0.5091426858513189,1.9640859581984105,0.0011567055113064,2,4,3.928171916396821,4.0,4.0,4.0,0.0668819670847067,0.376986760694188,astar_alg
3426,205938,0.0166360749351746,60.11033274956217,0.0351009242333209,82,156,120.22066549912434,120.0,113.0,127.0,0.0894028716655092,5.457115315775965,astar_alg
1260,3761,0.3350172826375964,2.984920634920635,0.0047417325415736,3,12,5.96984126984127,6.0,5.0,7.0,0.2326651721981164,2.4780212962189863,astar_alg
3884,439151,0.0088443382799993,113.06668383110195,0.058236767360856,172,278,226.1333676622039,226.0,216.0,236.0,0.0634275701022221,5.872885798724956,astar_alg
1056,3168,0.3333333333333333,3.0,0.0056872037914691,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
3843,7562,0.5081988891827559,1.967733541504033,0.0010243277155148,2,4,3.935467083008066,4.0,4.0,4.0,0.0634995104912887,0.3488161797492094,astar_alg
3069,9188,0.3340226382237701,2.9938090583251875,0.0019516356312419,3,14,5.987618116650375,6.0,5.0,7.0,0.2326915231249586,2.482704493914032,astar_alg
2348,400649,0.0058604913527801,170.63415672913118,0.1454061838339422,290,398,341.2683134582624,341.0,330.0,353.0,0.0503134690231541,6.109745648320798,astar_alg
4358,13053,0.3338696085191144,2.995181275814594,0.0013748823850422,3,15,5.990362551629188,6.0,5.0,7.0,0.2350172301443992,2.494465570174216,dfs_alg
1221,49174,0.0248301948183999,40.27354627354627,0.0660222070058135,50,111,80.54709254709255,81.0,74.0,87.0,0.1077264157040971,5.124056751890549,astar_alg
3739,11196,0.3339585566273669,2.994383525006686,0.0016021313670447,3,14,5.988767050013372,6.0,5.0,7.0,0.234806824066667,2.4980996195564527,astar_alg
1058,18527,0.0571058455227505,17.51134215500945,0.0331340438126952,20,54,35.0226843100189,35.0,31.0,39.0,0.1614372994063899,4.518916034058346,bfs_alg
3177,721790,0.0044015572396403,227.1923197985521,0.1430682114600454,386,523,454.3846395971042,454.0,441.0,468.0,0.0435769016339624,6.323792601628062,dfs_alg
469,1876,0.25,4.0,0.017094017094017,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3698,11073,0.3339655016707306,2.994321254732288,0.0016198654339909,3,14,5.988642509464576,6.0,5.0,7.0,0.2352779563888609,2.5007345440408884,astar_alg
1277,3811,0.3350826554710049,2.984338292873923,0.0046776462270751,3,12,5.968676585747846,6.0,5.0,7.0,0.2339867782442393,2.4891461292112496,dfs_alg
3008,328899,0.009145664778549,109.34142287234044,0.0727245912020887,173,269,218.6828457446809,218.0,209.0,228.0,0.0638836354398656,5.825430468062659,astar_alg
4786,14335,0.3338681548657133,2.9951943167572086,0.0012519098502642,3,16,5.990388633514417,6.0,5.0,7.0,0.231994792529166,2.481502763977691,astar_alg
3716,7432,0.5,2.0,0.0010767160161507,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
3213,762411,0.0042142623860358,237.28944911297853,0.1477518363094511,404,550,474.57889822595706,475.0,461.0,488.0,0.0421893124553724,6.331795299346317,dfs_alg
3592,10753,0.3340463126569329,2.993596881959911,0.0016672775727986,3,14,5.987193763919822,6.0,5.0,7.0,0.2273163613234031,2.464413947410029,astar_alg
442,1326,0.3333333333333333,3.0,0.0136054421768707,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
1482,4446,0.3333333333333333,3.0,0.0040513166779203,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
3819,553949,0.006894136463826,145.05079863838702,0.0759826079823923,230,351,290.10159727677404,290.0,279.0,301.0,0.0560029122893847,6.043796834520212,astar_alg
1287,112266,0.0114638447971781,87.23076923076923,0.1356621605455198,138,219,174.46153846153845,174.0,166.0,183.0,0.068757797911845,5.598903732582143,astar_alg
516,1548,0.3333333333333333,3.0,0.0116504854368932,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
4634,18536,0.25,4.0,0.0017267429311461,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
4276,12807,0.3338799094245334,2.995088868101029,0.001401211166363,3,15,5.990177736202058,6.0,5.0,7.0,0.2337246853447428,2.485405675480756,astar_alg
3748,11223,0.3339570524815112,2.9943970117395944,0.0015982903718919,3,14,5.988794023479189,6.0,5.0,7.0,0.2348723599806545,2.499513042562966,astar_alg
3937,11790,0.3339270568278202,2.9946659893319785,0.001521679872628,3,14,5.989331978663957,6.0,5.0,7.0,0.234369585933492,2.498419194305656,astar_alg
2953,2952,1.000338753387534,0.9996613613274636,0.0006772773450728,1,2,1.9993227226549275,2.0,2.0,2.0,0.0130122756210493,0.0081071263253348,astar_alg
4070,8011,0.5080514292847335,1.9683046683046683,0.0009674635872718,2,4,3.9366093366093367,4.0,4.0,4.0,0.0629132462700175,0.3442223343667411,astar_alg
3725,11152,0.3340208034433286,2.993825503355705,0.0016078547279031,3,13,5.98765100671141,6.0,5.0,7.0,0.2247758448176668,2.4503549487522465,astar_alg
3791,7342,0.5163443203486788,1.9366921656555,0.0010220011428261,2,4,3.873384331311,4.0,4.0,4.0,0.0866683604382747,0.5539267537996013,dfs_alg
3015,5918,0.509462656302805,1.9628524046434488,0.0013024899831741,2,4,3.925704809286899,4.0,4.0,4.0,0.0680799272004595,0.3864717304775953,dfs_alg
1048,3126,0.3352527191298784,2.982824427480916,0.0056978499092281,3,12,5.965648854961832,6.0,5.0,7.0,0.2327659237684913,2.478355726100877,astar_alg
3757,339881,0.0110538688540989,90.46606334841628,0.048171492730786,136,232,180.93212669683257,181.0,172.0,190.0,0.0720314694228557,5.732333834094693,dfs_alg
3271,774335,0.0042242698573614,236.7273005197188,0.144787339767412,402,549,473.4546010394375,473.0,460.0,487.0,0.043093402333137,6.3614527652540485,dfs_alg
2086,221549,0.0094155243309606,106.20757430488976,0.1018777691174002,162,254,212.4151486097795,213.0,203.0,222.0,0.065664356685175,5.813025610300869,dfs_alg
1845,5535,0.3333333333333333,3.0,0.0032537960954446,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
3933,100775,0.0390275365914165,25.622934146961608,0.0130330285589835,30,77,51.245868293923216,51.0,46.0,56.0,0.1384473398816351,4.859213850327242,dfs_alg
4236,553970,0.0076466234633644,130.7766761095373,0.0617599414921073,209,318,261.5533522190746,261.0,251.0,272.0,0.0585188374677924,5.962324848707604,dfs_alg
3962,11886,0.3333333333333333,3.0,0.0015147689977278,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
2063,2062,1.0004849660523762,0.9995152690256908,0.0009694619486185,1,2,1.999030538051381,2.0,2.0,2.0,0.0155680901253875,0.0111027858475087,astar_alg
2893,396179,0.0073022547888706,136.94400276529555,0.0947053961032472,223,335,273.8880055305911,274.0,263.0,284.0,0.0569980733777851,5.982521090897539,dfs_alg
1999,5979,0.3343368456263589,2.9909954977488744,0.0029939894872361,3,13,5.981990995497749,6.0,5.0,7.0,0.236156013674278,2.482562509823306,astar_alg
624,2496,0.25,4.0,0.0128410914927768,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3089,3088,1.0003238341968912,0.9996762706377468,0.0006474587245063,1,2,1.9993525412754936,2.0,2.0,2.0,0.0127226044563233,0.007792264197437,astar_alg
191,875,0.2182857142857142,4.5811518324607325,0.0482226508680077,2,19,9.162303664921463,9.0,7.0,11.0,0.3294195265763642,3.596381377446569,dfs_alg
3528,941627,0.003746706498433,266.90107709750566,0.1513473643875847,465,621,533.8021541950113,533.0,519.0,548.0,0.0403544213421407,6.446757940056573,astar_alg
4418,901903,0.0048985312167716,204.14282480760525,0.0924350576443763,344,475,408.2856496152105,408.0,395.0,421.0,0.0463752530560624,6.265422197431305,bfs_alg
1672,4996,0.3346677341873498,2.988038277511962,0.0035763474296971,3,12,5.976076555023924,6.0,5.0,7.0,0.2321822975365404,2.4830880976584577,astar_alg
543,523,1.0382409177820269,0.9631675874769796,0.0035541239390294,0,7,1.92633517495396,2.0,1.0,3.0,0.7256661287069559,2.419421179168795,dfs_alg
1724,5172,0.3333333333333333,3.0,0.0034822983168891,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
1655,2974,0.5564895763281775,1.7969788519637462,0.0021728885755305,2,4,3.5939577039274924,4.0,3.0,4.0,0.1380065501930442,0.9943540664662884,astar_alg
1926,159105,0.0121052135382294,82.60903426791278,0.0858275680705587,133,213,165.21806853582555,165.0,157.0,173.0,0.0738037432570829,5.611791157714988,bfs_alg
1567,1566,1.000638569604087,0.9993618379068284,0.0012763241863433,1,2,1.9987236758136568,2.0,2.0,2.0,0.0178628361822469,0.0141104830122933,astar_alg
3717,11128,0.3340222861250899,2.9938122141511974,0.0016113090495969,3,13,5.987624428302395,6.0,5.0,7.0,0.2246514466895419,2.449030754117751,astar_alg
4567,13701,0.3333333333333333,3.0,0.0013140604467805,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
1792,3496,0.5125858123569794,1.9508928571428568,0.0021785514875967,2,4,3.9017857142857135,4.0,4.0,4.0,0.0781724981809552,0.4714230886773303,astar_alg
4256,93870,0.0453392990305741,22.05592105263158,0.0103670604242686,24,71,44.11184210526316,44.0,40.0,48.0,0.1472136600567201,4.733369231728961,astar_alg
931,1794,0.5189520624303233,1.9269602577873253,0.0041440005543813,2,4,3.853920515574651,4.0,4.0,4.0,0.0947471956296972,0.616666033552936,astar_alg
415,1228,0.3379478827361563,2.959036144578313,0.0142948606018276,3,11,5.918072289156626,6.0,5.0,7.0,0.2168074542228695,2.386712160157014,dfs_alg
4008,12003,0.3339165208697826,2.994760479041916,0.0014947644018177,3,14,5.989520958083832,6.0,5.0,7.0,0.2347196286451124,2.5008253195902315,astar_alg
908,1585,0.5728706624605678,1.7455947136563876,0.0038491614413591,2,4,3.491189427312776,3.0,3.0,4.0,0.1456976186393675,1.03640030526697,astar_alg
